OTU,Kingdom,Phylum,Class,Order,Family,Genus,Species
Uniq88,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella_aerofaciens
Uniq96143,Bacteria,Bacteroidetes,,,,,
Uniq26966,Bacteria,Actinobacteria,,,,,
Uniq66641,Bacteria,Firmicutes,,,,,
Uniq13192,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,
Uniq92884,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq92714,Bacteria,Bacteroidetes,Bacteroidia,,,,
Uniq554,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,Sutterella_wadsworthensis
Uniq55354,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq76832,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq130,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Uniq113638,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,Citrobacter
Uniq64627,Bacteria,Actinobacteria,,,,,
Uniq60324,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis
Uniq65035,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq91064,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_UCG-008,
Uniq103837,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq54932,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq19542,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq96540,Bacteria,Firmicutes,,,,,
Uniq64271,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
Uniq28920,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq114919,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,
Uniq107054,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq48385,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq3,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis
Uniq90979,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,
Uniq97223,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq63962,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq115899,Bacteria,Bacteroidetes,Bacteroidia,,,,
Uniq96260,Bacteria,Firmicutes,Bacilli,,,,
Uniq99271,Bacteria,Bacteroidetes,Bacteroidia,,,,
Uniq98842,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis
Uniq7573,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Senegalimassilia,
Uniq16596,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_neuii
Uniq73226,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Sarcina,
Uniq82169,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq62711,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq59062,Bacteria,Actinobacteria,,,,,
Uniq88197,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq32337,Bacteria,Firmicutes,,,,,
Uniq52059,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia_coli
Uniq115151,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq48828,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Uniq95439,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq66699,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
Uniq58671,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,
Uniq33453,Bacteria,Saccharibacteria,TM7_phylum,,,,
Uniq51952,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Olsenella,
Uniq111091,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq41914,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq111790,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq12122,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas
Uniq27505,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq97931,Bacteria,Firmicutes,,,,,
Uniq109521,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq26133,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,
Uniq115276,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq97233,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,
Uniq91535,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Uniq19607,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium_aquifrigidense
Uniq103489,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq26002,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_bifidum
Uniq92205,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq18852,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Ruminococcus
Uniq57676,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
Uniq89280,Bacteria,Actinobacteria,Actinobacteria,,,,
Uniq97952,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq75095,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,
Uniq82941,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq114751,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq51851,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq65073,Bacteria,Bacteroidetes,Bacteroidia,,,,
Uniq19247,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc_citreum
Uniq108143,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Uniq1758,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Atopobium,
Uniq32,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq46605,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,
Uniq93691,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq80108,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia_coli
Uniq67770,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_putida
Uniq98036,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq64077,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq113428,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,
Uniq105661,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq1241,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_mutans
Uniq42781,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq107207,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq31885,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq71929,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq98055,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_fragilis
Uniq30879,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Uniq88663,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
Uniq16758,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
Uniq12086,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Branchiibius,
Uniq17622,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces
Uniq60564,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,Burkholderia
Uniq99833,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq63117,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,
Uniq54071,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
Uniq93758,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
Uniq45288,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
Uniq18714,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq110594,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
Uniq96098,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella,
Uniq95421,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq91916,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq87046,Bacteria,Proteobacteria,,,,,
Uniq44927,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Uniq94970,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq11689,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_reuteri
Uniq28760,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter_saccharivorans
Uniq93020,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq101064,Bacteria,Firmicutes,,,,,
Uniq107033,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq81199,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia_coli
Uniq58764,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium
Uniq18844,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq34731,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter
Uniq4678,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq19,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas
Uniq55261,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq377,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq66490,Bacteria,Firmicutes,,,,,
Uniq56764,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,Weissella_confusa
Uniq104467,Bacteria,Firmicutes,,,,,
Uniq106746,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq34161,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq16,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,
Uniq94474,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
Uniq197,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroides_distasonis
Uniq105179,Bacteria,Firmicutes,,,,,
Uniq14701,Bacteria,Firmicutes,Negativicutes,,,,
Uniq106550,Bacteria,Firmicutes,,,,,
Uniq71898,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq1153,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq65825,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq62903,Bacteria,Firmicutes,Bacilli,,,,
Uniq99494,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq62626,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia_coli
Uniq64636,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq109464,Bacteria,Firmicutes,,,,,
Uniq105915,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium_eligens_group,
Uniq34119,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq102744,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
Uniq62287,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq23602,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq75026,Bacteria,Proteobacteria,,,,,
Uniq106479,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
Uniq76278,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella_denticola
Uniq99202,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq111398,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
Uniq67855,Bacteria,Firmicutes,Clostridia,,,,
Uniq111523,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,
Uniq92676,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas
Uniq51910,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1,Corynebacterium_genitalium
Uniq91405,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
Uniq113820,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq91901,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq92112,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
Uniq52221,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq66,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter_cloacae
Uniq2588,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia
Uniq99010,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Serratia
Uniq107989,Bacteria,Proteobacteria,,,,,
Uniq115798,Bacteria,Proteobacteria,,,,,
Uniq83958,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,
Uniq65240,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,Pantoea
Uniq98304,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq95807,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq72117,Bacteria,Bacteroidetes,Bacteroidia,,,,
Uniq83091,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq30470,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,
Uniq14947,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
Uniq46245,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_aegrifaciens
Uniq56746,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq104782,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
Uniq20460,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq105172,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq174,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Intestinibacter,
Uniq8001,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,
Uniq102631,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq98766,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq765,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,
Uniq94488,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,
Uniq86349,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq50561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq103049,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_epidermidis
Uniq96555,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq51,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq108122,Bacteria,Firmicutes,,,,,
Uniq109934,Bacteria,Proteobacteria,,,,,
Uniq113317,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq59052,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_dentium
Uniq70029,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
Uniq92288,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter
Uniq83738,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq69423,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq71648,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,
Uniq106920,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,
Uniq93352,Bacteria,Bacteroidetes,Bacteroidia,,,,
Uniq47851,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
Uniq112555,Bacteria,Proteobacteria,,,,,
Uniq13002,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,Pleomorphomonas_koreensis
Uniq73842,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus
Uniq114880,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1,
Uniq47578,Bacteria,Proteobacteria,,,,,
Uniq51937,Bacteria,Firmicutes,,,,,
Uniq133,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq5104,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq19521,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,
Uniq93619,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq101209,Bacteria,Firmicutes,,,,,
Uniq63528,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter_gracilis
Uniq7033,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus_thermophilus
Uniq112466,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Uniq56499,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_wexlerae
Uniq107923,Bacteria,Actinobacteria,,,,,
Uniq100878,Bacteria,Proteobacteria,,,,,
Uniq84307,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
Uniq62063,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
Uniq107729,Bacteria,Verrucomicrobia,,,,,
Uniq112399,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,
Uniq93165,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas
Uniq94534,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq83,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq87356,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Paraburkholderia,Burkholderia
Uniq52276,Bacteria,Firmicutes,,,,,
Uniq91799,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
Uniq124,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella
Uniq59489,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq49,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_oxytoca_E718
Uniq36777,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,Klebsiella_pneumoniae
Uniq97264,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Veillonella
Uniq89506,Bacteria,Firmicutes,,,,,
Uniq33765,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Uniq2545,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_flavescens
Uniq51746,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Uniq93706,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecalis
Uniq2702,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
